id,user,fecha,tweet,pais,miedo,ira,expectante,confianza,sorpresa,tristeza,repulsion,alegria,positivo,negativo,emociones,polaridad,palabra,emocion,puntuacion
1,Diputado Sergio Bobadilla,2024-01-30 15:00:33,"¿Un tótem de seguridad? ¿En serio?

Cada día puede ser peor.

El gobierno no tiene la menor idea que hacer para controlar la delincuencia.

O simplemente no le interesa resolver la crisis de inseguridad que golpea al país.",Chile,3,0,0,0,0,1,1,0,2,6,['miedo'],negativo,crisis,miedo,0.766
3,Alberto Caliu,2024-01-30 14:21:53,"Lo que está sucediendo:
Amnistía a Golpistas, invasión inmigratoria, asfixia fiscal, desempleo, inseguridad, leyes favorables a violadores, condonación de deuda a Cataluña, favores a terroristas...

Lo que debería estar sucediendo:
Las calles de España ardiendo, huelga general",Spain,2,2,0,1,0,1,0,0,1,4,"['miedo', 'ira']",negativo,asfixia,miedo,0.875
4,Fortunata y Jacinta,2024-01-30 11:23:07,"Aquí os dejo mi primera colaboración para 
@libertaddigital
: «La islamización de Europa». La crítica a la inmigración descontrolada y al crecimiento de la inseguridad ciudadana en determinadas zonas de Europa suele ser identificada por los grupos autotitulados ""progresistas"" como",Spain,1,0,0,0,0,0,0,0,2,1,['miedo'],positivo,crítica,sorpresa,0.477
5,Antonio Papell,2024-01-30 08:14:53,"Jabois en la SER, sobre el cartel de la Semana Santa sevillana: ""no hay nada más simpático que un homófobo delante de la belleza masculina. Nada más simpático que esa inseguridad. Como si les fuera a pasar algo"".",Spain,3,0,0,2,1,3,0,3,3,2,"['miedo', 'tristeza', 'alegria']",positivo,belleza,alegria,0.621
59,Pascal,2024-01-29 23:05:42,"De “esto se resuelve al día siguiente de las elecciones, porque se acabarán las razones para delinquir” a “ya no me dará tiempo de resolver la inseguridad”.",Mexico,1,0,0,0,0,0,0,0,0,1,['miedo'],negativo,inseguridad,miedo,0.484
61,Ximena Rincón,2024-01-29 21:09:50,"Tras reunión con el gremio de Camioneros para exponerme sus preocupaciones por la falta de seguridad en todo el país me hacen llegar puntos importantes que le solicitan al gobierno.  La situación de inseguridad en todo el país no da más. 

“Resumen de petitorio -ultimátum de",Chile,5,2,3,1,0,1,2,0,1,5,['miedo'],negativo,falta,repulsion,0.734
62,Gloria Alfa y Omega,2024-01-29 16:13:42,"Los chairos están atacando a Jorge Ramos diciendo que “miente” pero lo que no saben es que Jorge Ramos utilizó datos QUE EL MISMO GOBIERNO DE AMLO proporcionó.
Básicamente en su afán de “defender” la ineptitud del presidente ante la inseguridad , los chairos están insinuando que",Mexico,3,0,1,2,0,1,1,1,3,2,['miedo'],positivo,afán,expectante,0.812
68,La Abuela García®™,2024-01-29 03:28:50,"Recuerden que los celos no son producto del amor, si no de la inseguridad.
Por lo tanto es culpa del Gobierno",Mexico,2,1,0,0,0,2,2,1,1,3,"['miedo', 'tristeza', 'repulsion']",negativo,culpa,tristeza,0.75
69,Beto Hanalfa,2024-01-28 11:12:07,"El votante de Kicillof está satisfecho con su elección y se banca vivir en la inseguridad extrema, cagar en un balde, pescar sábalos en la pieza cuando se le inunda el rancho y caminar 30 cuadras para conseguir una garrafa. 
Pero no le vendas ""la Patria"" porque se pone como loco.",Argentina,1,0,0,0,1,0,0,1,2,1,"['miedo', 'sorpresa', 'alegria']",positivo,satisfecho,alegria,0.725
70,Marcos Palazzolo,2024-01-27 16:18:17,"Donde gobierna el kirchnerismo hay inseguridad, no importa cuando leas esto.",Argentina,1,0,0,0,0,0,0,0,0,1,['miedo'],negativo,inseguridad,miedo,0.484
73,Germán Renko,2024-01-27 03:03:00,"El amor no es tóxico, tóxicas son las escenas de celos, la inseguridad, las carencias emocionales, los apegos, la inmadurez emocional, la falta de responsabilidad afectiva y los narcisistas. Muchos sueñan con encontrar el amor verdadero, pocos se atreven a trabajar en sí mismos.",Mexico,3,3,1,1,0,1,3,2,5,5,"['miedo', 'ira', 'repulsion']",neutro,amor,alegria,0.932
76,Ciriaco™,2024-01-26 13:15:21,Blackpill: el rédito político de la inseguridad y violencia ligadas a la inmigración lo van a ir capitalizando las sucursales locales y autonómicas del PSOE hasta apoderárselo en general cuando sea políticamente rentable hacerlo porque la única ideología del PSOE es el poder.,Spain,2,1,0,1,0,1,0,0,1,2,['miedo'],negativo,violencia,miedo,0.812
77,Mario Bergara,2024-01-26 12:54:03,"La penetración del narco y la inseguridad en los barrios es un flagelo que destruye tejido social y cultural y afecta significativamente la convivencia. Por eso, Seregnistas propuso al 
@Frente_Amplio
 iniciar a la brevedad gestiones  para establecer un diálogo sobre seguridad",Uruguay,2,1,0,1,0,0,0,0,0,2,['miedo'],negativo,penetración,miedo,0.531
78,LIMS,2024-01-26 12:50:15,"La ironía esta en quejarse de lo ocurrido ayer y lamentarse por la inseguridad en Valledupar...

Ahhh pero son felices andando con esos traquetos, queriendo ir a sus fiestas y añorando vivir ese estilo de vida.",Colombia,1,0,0,0,0,0,0,1,2,1,"['miedo', 'alegria']",positivo,fiestas,alegria,0.562
80,Crystal Molly,2024-01-26 00:42:49,"Quiero ir al GYM pero me da mucha pena que la gente que ya esta mamada me vea toda flácida y cuadrada  yo se y entiendo que para eso es, para llegar y ponerte después mejorcito pero aun así me da inseguridad, y como chica trans el que en un ejercicio se me marque o vea un",Mexico,2,1,1,0,0,1,0,0,0,2,['miedo'],negativo,pena,ira,0.484
81,Priscilla Vindas Salazar,2024-01-26 00:08:29,"Ante la actual crisis de inseguridad, es inaceptable que recursos altamente capacitados y especializados de la unidad de UEI de la DIS se utilicen de guarda espaldas de una presidenta Ejecutiva de la CCSS.
Mucho menos que estos se utilicen contra periodistas.",Costa Rica,1,0,0,3,0,1,0,1,3,3,['confianza'],neutro,crisis,miedo,0.766
82,Carlos Piña,2024-01-25 22:16:58,"La percepción en las calles sobre inseguridad, violencia e inflación; es algo que definitivamente no se puede sentir en las redes sociales.

Es algo que ni todo el aparato propagandista en redes, puede cambiar.

Los likes y las tendencias no alimentan ni dan seguridad social.",Mexico,3,1,0,0,0,1,0,0,0,3,['miedo'],negativo,violencia,miedo,0.812
551,Agustín Romo,2024-01-24 16:34:16,"Asumieron con el dolar a $60.
Se fueron con el dolar a $1000.
Dejaron 50% de pobres, 10% de indigentes, 60% de pobreza infantil, hiperinflación, 50% de los trabajadores en la informalidad, jubilaciones de 100 dolares, salarios mas bajos del continente, inseguridad por todos",Argentina,2,2,0,0,0,1,2,0,0,3,"['miedo', 'ira', 'repulsion']",negativo,pobreza,tristeza,0.69
552,nandogerman,2024-01-24 07:37:39,"La alusión a la violación grave de derechos humanos no añade seguridad jurídica. Todo lo contrario; añade inseguridad, falta de certeza y taxatividad, principios básicos del derecho penal.",Spain,5,3,0,0,1,3,1,0,1,6,['miedo'],negativo,violación,repulsion,0.906
554,Erik Camacho García,2024-01-23 23:39:39,"¿Han dejado de ir a algún lugar que les gusta por la inseguridad en las carreteras?
Yo sí. A muchos...",Mexico,1,0,0,0,0,0,0,0,1,1,['miedo'],neutro,inseguridad,miedo,0.484
556,Manuel Clouthier C.,2024-01-23 22:03:10,"El Presidente actual de Mexico se llama Andrés Manuel  
@lopezobrador_
   y los mexicanos tenemos muchas preguntas, no 3 ni 4, que el presidente ha evadido contestar ! Queremos saber sobre la corrupción escandalosa de sus gobierno, que hace sobre  la inseguridad y el Narco",Mexico,2,0,0,1,0,0,1,0,1,3,['miedo'],negativo,corrupción,repulsion,0.656
557,Jesús Ortega Martínez,2024-01-23 20:19:09,"Se ha puesto en marcha un plan del gobierno de 
@lopezobrador_
 para tratar de frustrar el #ParoNacionalDeTransportistas que se llevará a cabo el próximo 5 de febrero. Este paro tiene el propósito de protestar por la inseguridad que se vive a diario en todas las carreteras del",Mexico,3,1,2,2,2,1,2,2,3,5,['miedo'],negativo,frustrar,ira,0.604
558,Elmer José Montaña Gallego,2024-01-23 19:22:05,"Mientras se incrementa el pie de fuerza en la ciudad de Cali, para combatir la inseguridad, disminuye la asistencia social. Solamente entrarán a funcionar 130 comedores comunitarios de los 760 habilitados. Atenderán 12 mil personas y quedaran con hambre 73 mil.  
@alejoeder",Mexico,1,0,1,2,0,0,0,0,1,1,['confianza'],neutro,fuerza,confianza,0.656
559,Diego Alfaro,2024-01-23 16:23:49,"En otras noticias, en la madrugada del domingo me asaltaron en el centro de Oaxaca. Les cuento para que no se confíen, ya que es muy común caminar por sus calles sin cuidado creyendo que es una ciudad segura, pero lamentablemente los índices de inseguridad han subido.",Mexico,1,0,0,1,0,2,1,0,2,3,['tristeza'],negativo,lamentablemente,tristeza,0.672
563,cris,2024-01-23 12:19:18,chiara diciendo que se siente inútil por aportar cosas? ósea la inseguridad? inútiles todos los que han estado en esa sala quejándose de la letra y no han aportado una mierda,Spain,1,1,0,0,0,0,1,0,1,3,"['miedo', 'ira', 'repulsion']",negativo,mierda,repulsion,0.82
565,Dr. Mario Fitz Maurice,2024-01-23 03:20:57,"Si Vivis en provincia y no te quejas de la inseguridad sos cómplice! 
Pásalo!",Argentina,1,0,0,0,0,0,0,0,0,1,['miedo'],negativo,inseguridad,miedo,0.484
1024,Liliana Gabas,2024-01-22 18:56:07,"Por una vez digamos la verdad: los únicos culpables de la terrible inseguridad en el conurbano y de la impunidad de los asesinos, delincuentes y chorros sin condena como Insaurralde,son...los votantes!!! Qué clase de gente vota a Kicillof??? Un 50% lo votó!",Argentina,2,1,0,1,0,1,1,0,1,2,['miedo'],negativo,terrible,tristeza,0.797
1025,César Biondini,2024-01-22 18:32:37,"Muy doloroso el asesinato de la pequeña Umma a manos de delincuentes. Sin duda, la inseguridad es uno de los grandes flagelos de nuestro país y una de las enormes deudas sin resolver de la Democracia.",Argentina,4,2,0,1,1,3,2,0,0,5,['miedo'],negativo,asesinato,miedo,0.906
1026,ＤＡＮＡＮＮ,2024-01-22 18:28:51,"Mataron a una chiquita de 9 años de un balazo en la nuca.
No vamos a ver a la ONU pidiendo debatir la inseguridad en la Argentina ni a los colectivos feminazis exigiendo justicia.
Esto ya no es una cuestión ideológica, es una grieta entre la gente normal y los hijos de puta.",Argentina,1,0,0,1,0,0,1,0,1,3,"['miedo', 'confianza', 'repulsion']",negativo,puta,repulsion,0.766
1028,M. Poirot,2024-01-22 18:18:19,"Cuántos inocentes más tienen que morir a manos de criminales en la provincia de Buenos Aires para que te decidas a trabajar contra la inseguridad, 
@Kicillofok
? Nueve años tenía la nena asesinada en Lomas de Zamora. Inservible, lacra inmunda, defensor de delincuentes.",Argentina,1,0,0,1,0,0,0,0,1,1,"['miedo', 'confianza']",neutro,defensor,confianza,0.555
1029,Bernardo Erlich,2024-01-22 18:15:45,"Hay que dejar de llamar ola de inseguridad a la ola de delitos, a ver si así se entiende.",EEUU,1,0,0,0,0,0,0,0,0,2,['miedo'],negativo,inseguridad,miedo,0.484
1031,Cristian Ritondo,2024-01-22 16:56:20,"La provincia de Buenos Aires gobernada por 
@Kicillofok
 es zona liberada, todos los días vemos cómo las familias son destruidas por la inseguridad. Los delincuentes tienen que pagar. Todas mis fuerzas para Umma y su familia.",Argentina,1,1,1,1,0,0,0,1,2,1,"['miedo', 'ira', 'expectante', 'confianza', 'alegria']",positivo,familia,alegria,0.5
1032,Santiago Ángel,2024-01-22 12:16:12,El alcalde Galán tiene que empezar ya a dar resultados sobre inseguridad. Todo hasta ahora muy blando y muy lento.,Argentina,1,0,0,0,0,3,0,0,1,4,['tristeza'],negativo,muy,tristeza,0.531
1033,"Ornella Republicana, libertaria, antizurdos",2024-01-22 12:03:16,"Por qué aposté por Kast? Ahora les quedo claro? Siempre supo lo que pasaría con nuestro país si llegaban estos delincuentes al poder, lo tildaron de extremo y tenía la razón. Hoy estamos sufriendo la peor inseguridad de desde Allende. La izquierda es hambre, miseria y muerte.",Chile,4,2,1,0,1,3,2,0,1,5,['miedo'],negativo,miseria,tristeza,0.938
1482,Sanducherita,2024-01-21 19:50:46,"Estoy harta de que la prensa y un montón de cojudos huevones me quieran convencer que esta inseguridad la instauró Correa, tengo 53 años y no me van a ver la cara de cojuda ni voy a creer pendejadas. Vayan y lávenle el cerebro débil a otro porque yo sí recuerdo bien lo que pasó.",Ecuador,2,1,1,1,0,1,1,0,3,2,['miedo'],positivo,convencer,confianza,0.586
1496,TheAnalyzer,2024-01-21 20:19:55,"Crea inseguridad tener un portero tan rematadamente malo. Por muy bien que lo hagas te destroza todos los planes este portero transparente
ORTA FICHA UN PORTERO!!! es lo más necesario con diferencia...
Lo ve cualquiera que vea 5 minutos de fútbol
#SevillaFC",Spain,2,1,1,0,0,2,3,1,1,4,['repulsion'],negativo,muy,tristeza,0.531
1497,Miguel,2024-01-21 19:54:13,"Anoche n un carrete n un momento apareció la política
El tono se puso tenso y un zurdo me dijo q lo d la inseguridad era una mentira, q siempre chile había sido igual, q si ahora vivía encerrado mejor busque ayuda c un psicólogo xq era yo el q estaba mal… 
Casi vamos a combos",Spain,1,3,0,0,0,1,1,0,1,3,['ira'],negativo,tenso,tristeza,0.722
1504,Daniel Abugattás,2024-01-21 01:10:14,"Que lindo es mi pais, nunca imagine que podían pegarle a la Presidenta. Admiro la democracia, la Presidenta comparte la inseguridad y el abuso que sufre el pueblo, al someterse ella misma para mostrar que en el Peru todos somos iguales. Todo se paga en esta tierra.",Peru,2,1,1,1,0,1,1,1,3,2,['miedo'],positivo,paga,expectante,0.461
1505,Franco Salinas,2024-01-20 23:25:36,Hoy la presienta pudo estar muerta. En este momento estaría juramentando Soto como nuestro mandatario. La representación de la inseguridad nacional vista hoy debe ser asumida por el PCM y Mininter. Políticos que justifican agresión son basura.,Peru,2,1,0,0,0,1,1,0,0,3,['miedo'],negativo,basura,repulsion,0.719
1506,Sylvia Zapata,2024-01-20 22:35:22,"Realmente lamento el ambiente y percepción de inseguridad que los medios HOY magnifican. Pero, queridos, nada de lo que hoy sucede tiene comparación con lo que ya vivimos con el PRIANATO. Ojalá y la nota fuera lo que hoy se hace y combate y no la normalización de la violencia.",Peru,4,2,0,0,0,3,1,0,0,5,['miedo'],negativo,violencia,miedo,0.812
1507,Consuelo,2024-01-20 20:54:58,"Sheinbaum: ""Donde he ejercido he dado resultados y me mueve un profundo amor por mi pueblo y por mi patria""
@Claudiashein
 donde has ejercido has quedado mucho a deber.
Tu paso por el gobierno de CDMX dejo muertes, una infraestructura abandonada, inseguridad y no creo debamos",Mexico,2,0,0,0,0,0,0,1,1,2,['miedo'],negativo,inseguridad,miedo,0.484
1512,Carla Escoffié,2024-01-19 21:39:32,"Lo que más me molesta de las épocas electorales es que ni la inseguridad, ni el agua, ni el aire, ni la pobreza son más prioridad para las autoridades (en ejercicio o en campaña) que las elecciones. El país es un caos pero para ellos todo gira en llegar al poder.",Mexico,3,2,1,0,0,2,1,0,0,3,['miedo'],negativo,caos,miedo,0.839
1947,Dr. Alejandro Vanegas,2024-01-18 22:06:11,"La situación del Ecuador  es muy complicada! Muchos son los problemas que agobian a los ecuatorianos, inseguridad, desempleo, pobreza extrema, migración, no tener acceso a un sistema de salud pública, violencia criminal, extorsión, desconfianza en las funciones del estado! 

El",Ecuador,6,4,1,1,0,4,4,0,1,7,['miedo'],negativo,violencia,miedo,0.812
1959,Vicente,2024-01-19 15:18:32,"Que tanto han cambiado tus hábitos de vida cotidiana por culpa de la delincuencia e inseguridad  que padece el País?, para mi el cambio ha sido radical..",Chile,2,0,0,0,0,1,1,0,0,3,['miedo'],negativo,culpa,tristeza,0.75
1960,Mauricio Pozo,2024-01-19 14:43:23,"A pesar de las acertadas decisiones del Pdte Noboa, el problema de la inseguridad no es temporal sino permanente, demandará años de perseverancia. Por lo tanto, no caben decisiones económicas temporales sino estructurales y permanentes q garanticen recursos para esta guerra.",Ecuador,3,1,1,2,0,2,0,1,1,3,['miedo'],negativo,guerra,miedo,0.942
1961,Alvaro Alvarado - Noticias 180 Minutos/ Sin Rodeos,2024-01-19 14:38:58,"Colón envuelto en problemas de desempleo, miseria, hambre, inseguridad, narcotráfico, salud, educación,  alto costo de la vida, basura, vivienda y el Diputado Bolota organizando un parking que no resuelve un solo problema de los antes mencionados. Colonense: en serio, eso es lo",Panama,3,1,0,0,0,3,2,0,1,5,"['miedo', 'tristeza']",negativo,miseria,tristeza,0.938
1962,fabriziomejía,2024-01-19 05:13:01,"En lugar de invertir en bots para inflar una tendencia, le hubieran invertido en un discurso para X. en el que no se sacara cifras de percepción de inseguridad de debajo del huipil.",Mexico,1,0,0,0,0,0,0,0,1,1,['miedo'],neutro,inseguridad,miedo,0.484
1963,Maisong Lee,2024-01-19 01:55:12,"Una de las razones principales de las que me fui de Venezuela fue por la inseguridad. Que triste que aun estando lejos no podamos huir de esas plagas. 

Ninguna de esas Mierda merece sus derechos humanos, ni humanos son.",Mexico,1,0,0,0,0,2,0,0,0,3,['tristeza'],negativo,triste,tristeza,0.844
1965,Ignacio R. Morales Lechuga,2024-01-18 20:58:59,"El presidente dice que la seguridad va muy bien, que la prueba es que el Índice de Percepción Social de la Inseguridad es el más bajo de los últimos 10 años. ¿En qué México vive? ¡Que digan en dónde aplicaron la encuesta! En Guerreo, Michoacán, Zacatecas, Tamaulipas y Guanajuato",Mexico,0,0,0,3,0,1,0,0,1,1,['confianza'],neutro,prueba,confianza,0.703
1966,sara,2024-01-18 20:06:23,"no es que le hayan creado una inseguridad vocal a paul, que obviamente sí y él lo ha dicho, es que aparte no paran de opinar negativamente sobre su fisicalidad y como se mueve en general, y me parece horrible la verdad #OTDirecto18E",Mexico,2,1,0,2,0,1,1,0,3,2,"['miedo', 'confianza']",positivo,verdad,confianza,0.844
1967,sara 𓆩♡𓆪,2024-01-18 19:46:47,"las que dicen que se victimiza diciendo que busque una chica mejor, literal esa inseguridad ella la lleva desde antes de conocerse en persona, qué hablan jajaja como si fuese una mentira que mucha gente decía que ella era poca cosa en todos los aspectos para él",Mexico,1,1,0,0,0,1,1,0,0,2,"['miedo', 'ira', 'tristeza', 'repulsion']",negativo,mentira,tristeza,0.585
1968,emiliana,2024-01-18 16:27:04,En un robo mataron a una nena de 13 años huyendo de los delincuentes … donde ? Virrey del pino donde queda? La matanza ahí hay intendente ? En provincia hay gobernador ? Porque solo escuché a un ministro que dijo que la inseguridad es porque la provincia es grande ! Sigan,Mexico,3,2,0,1,1,3,2,0,1,4,"['miedo', 'tristeza']",negativo,matanza,ira,0.914
1970,sílvia⁷,2024-01-18 12:20:58,juanjo hablando de cómo ahora lleva tirantes a pesar de la inseguridad que tiene con sus brazos y martin de que se vió muy a gusto con la falda ,Mexico,1,0,1,2,0,1,0,1,1,2,['confianza'],negativo,muy,tristeza,0.531
1972,Iván Cepeda Castro,2024-01-18 02:20:06,"En los últimos días de su periodo como fiscal general, Barbosa va de ciudad en ciudad denunciando inseguridad e impunidad. Es decir, denunciando su propia negligencia. Todo un burócrata incompetente y demagógico.",Colombia,1,1,0,1,0,1,1,0,1,4,"['miedo', 'ira', 'confianza', 'tristeza', 'repulsion']",negativo,inseguridad,miedo,0.484
1974,David,2024-01-17 20:45:55,"”Ay, ese Galán si es facho. ¿Cómo se le ocurre redoblar el pie de fuerza para combatir la inseguridad?”

Amor, tú eres pro-FARC y le das RT a Antonio García. Cállate un rato.",Colombia,1,0,0,2,0,0,0,0,2,1,['confianza'],positivo,fuerza,confianza,0.656
1975,M d Milagro Aguerre,2024-01-17 20:10:17,"En un lago del sur, medio perdido, pasa uno vendiendo churros con dulce de leche y cobra con Mercado Pago.

¿Cómo van a oponerse a eso los defensores de los pobres y trabajadores? 
Menos inseguridad, más trabajo.

Qué bien 
@marcos_galperin",Argentina,2,0,1,1,1,0,0,1,2,1,['miedo'],positivo,dulce,alegria,0.625
1976,Tuitero K,2024-01-17 16:11:48,¿Por qué esta ultraderecha le tiene pavor al feminismo? ¿Es inseguridad masculina? Es pregunta,Argentina,2,0,1,0,0,0,0,0,1,2,['miedo'],negativo,pavor,miedo,0.859
1978,Maria Mir-Rocafort. Condesa de Triago.,2024-01-17 14:06:19,"Ayuso miente,lo sabemos,pero sus mentiras llegan a la difamación;difamación q contra los inmigrantes revelan su falta de humanidad. Ahora les acusa d agresiones sexuales,inseguridad en calles y sarna.¿Cómo la capital de un país como España puede avergonzar así a todo el país?",Spain,4,3,0,3,0,1,2,1,1,6,['miedo'],negativo,falta,repulsion,0.734
2427,Fabricio Vela,2024-01-17 00:34:43,"Nos desangramos por la inseguridad y la violencia, pero no importa, porque para algunos es más importante mantener la polarización y las discusiones intrascendentes. 

Para muestra, el ""debate"" sobre el nacimiento del hijo del presidente. 

¡Este país parece no tener retorno!",Ecuador,3,1,1,3,0,1,0,1,4,2,"['miedo', 'confianza']",positivo,nacimiento,expectante,0.734
2440,Iguacel PBA,2024-01-17 04:35:01,"Robaron millones. Nos dejaron sin luz, sin dólares, con inflación y con inseguridad, pero la CGT, la Izquierda y los Movimientos sociales van a hacerle paro a un gobierno que lleva un mes por un DNU que no leyeron.",Argentina,3,0,0,0,0,0,0,0,0,4,['miedo'],negativo,inseguridad,miedo,0.484
2441,Tio,2024-01-17 04:07:43,Y recuerden amiguitos Guillermo Lasso pudo hacer algo contra la inseguridad pero fue cómplice por su cuñado era su prioridad. ,Ecuador,1,0,0,0,0,0,0,0,1,1,['miedo'],neutro,inseguridad,miedo,0.484
2442,Juan Carlos Upegui,2024-01-17 01:35:35,"En su segundo gobierno 
@FicoGutierrez
 resultó más incompetente que en el primero. La ciudad llena de basuras, la inseguridad aumentando y ahora denuncian que el Área Metropolitana pagó doble la primera quincena de Enero. 

¿Cuándo van a empezar a gobernar?",Colombia,2,1,0,1,0,1,0,0,1,3,['miedo'],negativo,inseguridad,miedo,0.484
2444,lío nardo,2024-01-16 19:32:50,"a mi la clase de abril m ha dejado un mal cuerpo...juanjo ha entrado disfrutón y ha salido rayado, le ha transmitido toda su inseguridad e incomodidad con la canción, y ha vuelto a hacer la misma dinámica d siempre (que no sirve) para una canción que no la necesita estoy harto ya",Cuba,2,0,0,0,1,3,1,0,1,5,['tristeza'],negativo,mal,miedo,0.833
2445,Arturo Herrera,2024-01-16 16:45:26,"De ganar Morena, otra vez, seguirán con la “estrategia” de abrazos no balazos. Ya aquí tenemos la declaración oficial. El equipo de Claudia Sheinbaum niega, desconoce la inseguridad que hay en México por el crimen organizado. 

¿Queremos esto en el siguiente gobierno?",Mexico,2,0,0,3,0,0,1,0,3,3,['confianza'],neutro,ganar,alegria,0.727
2451,Jurista Antiuribista,2024-01-15 16:20:11,"Según 
@NoticiasUno
 descubren un plan para desestabilizar el gobierno desde la oposición. Para el efecto se pretende convocar a marchas, difundir noticias falsas, incrementar la violencia y la sensación de inseguridad, etc.

¡No sorprende! ¿no es lo que han hecho hasta ahora?",Colombia,4,3,2,2,1,2,1,1,2,5,['miedo'],negativo,violencia,miedo,0.812
2452,Lalo Creus,2024-01-15 14:29:04,"LA MATANZA ES ZONA LIBERADA

Si fuese una provincia ya debería estar intervenida

Cinco muertos más que lamentar, cientos más por inseguridad

Un caos organizado que administra dolor y muerte pero paga con votos.

275 asentamientos = 20 años de Espinoza intendente
¿Casualidad?",Argentina,4,2,2,1,1,4,1,1,2,5,"['miedo', 'tristeza']",negativo,muerte,tristeza,0.915
2453,ｇｕｓｔ λｖｏ,2024-01-15 12:31:20,"Díganle a Espinoza qué hizo bien en mudarse de La Matanza, hay mucho quilombo con la inseguridad.",Argentina,1,0,0,0,0,0,0,0,0,1,['miedo'],negativo,inseguridad,miedo,0.484
2454,Alerta News 24,2024-01-15 07:00:12," | AHORA: Presidente de Guatemala, Arévalo: ""Nos enfrentamos a un problema complejo, las condiciones económicas, la catástrofe ambiental y la inseguridad ciudadana han llevado al desplazamiento de millones de familias. Mi gobierno se compromete a tratar a los migrantes, que",Argentina,5,2,1,1,2,3,2,1,1,5,['miedo'],negativo,catástrofe,miedo,0.953
2456,Fernando Ceron V.,2024-01-15 01:58:26,"Correa gobernó Ecuador 10 años, y hubo progreso y desarrollo en educación, salud, infraestructura, seguridad, etc. La derecha viene gobernando 7 años y solo hemos tenido retrocesos en todo, inseguridad y muerte. Ante eso, el framing ""La culpa es de Corrrea"". Ahí o más claro?",Ecuador,2,1,1,0,1,2,2,0,1,3,"['miedo', 'tristeza', 'repulsion']",negativo,muerte,tristeza,0.915
2457,Malcom Gomez,2024-01-15 01:36:15,"Como en La Matanza el derecho de propiedad dejó de usarse, los conflictos se dan entre usurpadores originarios y usurpadores nuevos. Cada uno tiene la inseguridad jurídica que puede.",Argentina,1,0,0,0,0,0,0,0,1,1,['miedo'],neutro,inseguridad,miedo,0.484
2892,Rebu,2024-01-13 15:40:01,"La inseguridad de Martin que sepais que viene porque no le han dado ninguna canción que tenga que esforzarse mucho vocalmente y piensa que los profesores no lo ven capaz 

No me extraña que piense así 
#OTDirecto13E",Argentina,1,0,1,0,0,0,0,0,0,1,"['miedo', 'expectante']",negativo,inseguridad,miedo,0.484
2902,Jorge,2024-01-14 17:21:29,"El Ancelotti de esta temporada me ha sorprendido gratamente. La pifió en el derbi y decidió no repetir esos errores. Ahora, en la final de la Supercopa, sienta a Kepa (no me lo esperaba) tras la inseguridad que transmitió en semifinales. Decisiones coherentes.",Spain,1,0,0,0,1,0,0,0,0,1,"['miedo', 'sorpresa']",negativo,inseguridad,miedo,0.484
2903,Juan A.Martens Molas,2024-01-14 15:13:24,Una policía profesional no sale a cazar delincuentes y menos ciudadanos. Tampoco hace controles entre gente trabajadora. Lo que está haciendo nuestra policía nacional es propio de un cuerpo que no tiene planes concretos para abordar la delincuencia ni la inseguridad.,Paraguay,4,0,0,3,0,1,1,0,4,3,['miedo'],positivo,profesional,confianza,0.68
2904,rauw,2024-01-14 12:58:02,la inseguridad de no ser suficiente me mata,Paraguay,1,0,0,0,0,0,0,0,0,1,['miedo'],negativo,inseguridad,miedo,0.484
2911,Carlitos,2024-01-12 21:43:06,"Joden cuando las militares no salen y se quejan de la inseguridad, también joden cuando salen para apalear y detener a estos criminales, también joden porque ciudadanos voluntariamente les ofrecen algo de comer o beber. Para algunos lo importante es joder.",Mexico,1,0,0,1,0,0,0,0,2,2,"['miedo', 'confianza']",neutro,importante,confianza,0.633
2912,Josema Vallejo,2024-01-12 18:52:45,"Se debe vincular inmigración e inseguridad

La inmigración regular y controlada es un valioso activo para cualquier país y no supone ningún problema

La inmigración irregular y desbordada es un problema y origen de gran parte de la criminalidad y los nuevos modos de delincuencia",Mexico,4,1,0,0,0,2,1,0,2,6,['miedo'],negativo,criminalidad,miedo,0.642
2914,Christina Jácome,2024-01-12 13:57:19,"No hay plata para afrontar la grave crisis de inseguridad y toca meterle la mano al bolsillo del pueblo.

Pero ojo, PLATITA SI HAY para una CONSULTA ABSURDA que costará 60 millones.",Mexico,2,1,0,0,0,1,0,0,0,3,['miedo'],negativo,crisis,miedo,0.766
2916,Johannes Kaiser. Diputado por el distrito 10,2024-01-12 00:05:36,"Consumes drogas? Te quejas por la inseguridad? Pégate el alcachofazo! Cuánta corrupción, cuántas balas, armas y sicarios financiaste con la plata que pagaste?",Chile,1,0,0,0,0,0,1,0,0,2,"['miedo', 'repulsion']",negativo,corrupción,repulsion,0.656
2919,Punto estelar,2024-01-11 13:19:55,"Géminis: Es la luna ideal para iniciar una transformación, para afrontar las cosas que te pueden dar inseguridad o temor, esta vez con una actitud más decisiva. También es momento de mirar situaciones incómodas con objetividad…",Ecuador,1,0,0,0,0,0,0,0,0,1,['miedo'],negativo,inseguridad,miedo,0.484
2920,Pildorasdefe,2024-01-11 12:28:57," Oración
Espíritu Santo, en este nuevo día, te ruego, me ayudes en las dificultades, asísteme en mis decisiones, unge con tu paz mi corazón, protégeme de los peligros, quítame toda sensación de angustia y dolor, de miedo e inseguridad. Guía mis pasos. Estoy en tus manos. Amén.",Ecuador,4,1,3,3,2,4,1,3,3,6,"['miedo', 'tristeza']",negativo,angustia,tristeza,0.902
